CurrencyKey,DateKey,AverageRate,EndOfDayRate,Time
36,20070122,0.848824378,0.84846428,00:00.0
36,20070123,0.84990651,0.850267834,00:00.0
36,20070124,0.850340136,0.84990651,00:00.0
36,20070125,0.850267834,0.850918993,00:00.0
36,20070126,0.849762067,0.849617672,00:00.0
36,20070127,0.843312532,0.843810649,00:00.0
36,20070128,0.852151683,0.851716208,00:00.0
36,20070129,0.854189801,0.854846982,00:00.0
36,20070130,0.861103935,0.860659265,00:00.0
36,20070131,0.861623298,0.862217624,00:00.0
36,20070201,0.863110651,0.862887221,00:00.0
36,20070202,0.863110651,0.863781636,00:00.0
36,20070203,0.861178092,0.860881543,00:00.0
36,20070204,0.854043898,0.854773912,00:00.0
36,20070205,0.854554777,0.854116843,00:00.0
36,20070206,0.855285665,0.855431993,00:00.0
36,20070207,0.85660442,0.856237692,00:00.0
36,20070208,0.85719184,0.857927248,00:00.0
36,20070209,0.856531049,0.856384345,00:00.0
36,20070210,0.859180342,0.859254167,00:00.0
36,20070211,0.863259669,0.863185153,00:00.0
36,20070212,0.860067085,0.860289057,00:00.0
36,20070213,0.844380647,0.843881857,00:00.0
36,20070214,0.849040584,0.849401172,00:00.0
36,20070215,0.849473327,0.849401172,00:00.0
36,20070216,0.849473327,0.849617672,00:00.0
36,20070217,0.84666836,0.846381718,00:00.0
36,20070218,0.849834282,0.84990651,00:00.0
36,20070219,0.84609527,0.845594453,00:00.0
36,20070220,0.837380673,0.8374508,00:00.0
36,20070221,0.846883469,0.84666836,00:00.0
36,20070222,0.846381718,0.84666836,00:00.0
36,20070223,0.846596681,0.84609527,00:00.0
36,20070224,0.848104486,0.848320326,00:00.0
36,20070225,0.855505176,0.854846982,00:00.0
36,20070226,0.859106529,0.859623485,00:00.0
36,20070227,0.853606487,0.853169525,00:00.0
36,20070228,0.854335754,0.854773912,00:00.0
36,20070301,0.854189801,0.853606487,00:00.0
36,20070302,0.854189801,0.854554777,00:00.0
36,20070303,0.854846982,0.854700855,00:00.0
36,20070304,0.859180342,0.859328005,00:00.0
36,20070305,0.872676499,0.871991629,00:00.0
36,20070306,0.871156024,0.871383757,00:00.0
36,20070307,0.871383757,0.87092841,00:00.0
36,20070308,0.870700914,0.871459695,00:00.0
36,20070309,0.871535646,0.871459695,00:00.0
36,20070310,0.86888522,0.869640838,00:00.0
36,20070311,0.876501008,0.876270592,00:00.0
36,20070312,0.879971841,0.880669309,00:00.0
36,20070313,0.877423883,0.876731545,00:00.0
36,20070314,0.876731545,0.877039116,00:00.0
36,20070315,0.876885303,0.876193814,00:00.0
36,20070316,0.876808417,0.877577885,00:00.0
36,20070317,0.874355163,0.874125874,00:00.0
36,20070318,0.875426771,0.87596356,00:00.0
36,20070319,0.880824452,0.880359187,00:00.0
36,20070320,0.883782589,0.884173298,00:00.0
36,20070321,0.883704489,0.883704489,00:00.0
36,20070322,0.88354833,0.884251481,00:00.0
36,20070323,0.883704489,0.883236177,00:00.0
36,20070324,0.881756459,0.882145378,00:00.0
36,20070325,0.877500878,0.877423883,00:00.0
36,20070326,0.879894413,0.88051422,00:00.0
36,20070327,0.891742465,0.891265597,00:00.0
36,20070328,0.893575194,0.894214433,00:00.0
36,20070329,0.894214433,0.893495354,00:00.0
36,20070330,0.893495354,0.893655049,00:00.0
36,20070331,0.897182846,0.897182846,00:00.0
36,20070401,0.903016074,0.903342367,00:00.0
36,20070402,0.912825194,0.912575287,00:00.0
36,20070403,0.912492016,0.912741877,00:00.0
36,20070404,0.917852226,0.917347032,00:00.0
36,20070405,0.916170408,0.916422287,00:00.0
36,20070406,0.916170408,0.915750916,00:00.0
36,20070407,0.91382619,0.914160344,00:00.0
36,20070408,0.916674306,0.915834783,00:00.0
36,20070409,0.914578379,0.914578379,00:00.0
36,20070410,0.914662032,0.914160344,00:00.0
36,20070411,0.913158616,0.91374269,00:00.0
36,20070412,0.913909706,0.91374269,00:00.0
36,20070413,0.913909706,0.914411119,00:00.0
36,20070414,0.911577028,0.91124476,00:00.0
36,20070415,0.91124476,0.91124476,00:00.0
36,20070416,0.909752547,0.909752547,00:00.0
36,20070417,0.916422287,0.917010546,00:00.0
36,20070418,0.911161731,0.910912735,00:00.0
36,20070419,0.912325518,0.912825194,00:00.0
36,20070420,0.910415149,0.91000091,00:00.0
36,20070421,0.907688118,0.908347716,00:00.0
36,20070422,0.888415068,0.888178346,00:00.0
36,20070423,0.885739593,0.886289108,00:00.0
36,20070424,0.895575855,0.895335303,00:00.0
36,20070425,0.907441016,0.907852928,00:00.0
36,20070426,0.907441016,0.907111756,00:00.0
36,20070427,0.906371794,0.906864968,00:00.0
36,20070428,0.89895721,0.898472597,00:00.0
36,20070429,0.914578379,0.914662032,00:00.0
36,20070430,0.906453952,0.905879156,00:00.0
36,20070501,0.910498042,0.911078717,00:00.0
36,20070502,0.910498042,0.910332271,00:00.0
36,20070503,0.910498042,0.910580951,00:00.0
36,20070504,0.910498042,0.910498042,00:00.0
36,20070505,0.924812725,0.924983813,00:00.0
36,20070506,0.9273857,0.927213723,00:00.0
36,20070507,0.927471712,0.92755774,00:00.0
36,20070508,0.927213723,0.926698174,00:00.0
36,20070509,0.913325418,0.913659205,00:00.0
36,20070510,0.913408842,0.913158616,00:00.0
36,20070511,0.913408842,0.913993236,00:00.0
36,20070512,0.915750916,0.915164272,00:00.0
36,20070513,0.922679461,0.923361034,00:00.0
36,20070514,0.923531585,0.923275782,00:00.0
36,20070515,0.917431193,0.917767988,00:00.0
36,20070516,0.90966979,0.90892565,00:00.0
36,20070517,0.90966979,0.909752547,00:00.0
36,20070518,0.90966979,0.909090909,00:00.0
36,20070519,0.916674306,0.916842395,00:00.0
36,20070520,0.918948723,0.918864284,00:00.0
36,20070521,0.91382619,0.914578379,00:00.0
36,20070522,0.917178758,0.916674306,00:00.0
36,20070523,0.918357976,0.918442322,00:00.0
36,20070524,0.917010546,0.916926462,00:00.0
36,20070525,0.918357976,0.918864284,00:00.0
36,20070526,0.919878576,0.919033177,00:00.0
36,20070527,0.913659205,0.914494742,00:00.0
36,20070528,0.910580951,0.909918107,00:00.0
36,20070529,0.902445628,0.902608539,00:00.0
36,20070530,0.909752547,0.909173561,00:00.0
36,20070531,0.909587047,0.909752547,00:00.0
36,20070601,0.910663874,0.910580951,00:00.0
36,20070602,0.908265213,0.90892565,00:00.0
36,20070603,0.908430233,0.908182726,00:00.0
36,20070604,0.903423977,0.90424089,00:00.0
36,20070605,0.904486252,0.903995661,00:00.0
36,20070606,0.898230486,0.898472597,00:00.0
36,20070607,0.898472597,0.898230486,00:00.0
36,20070608,0.89895721,0.899280576,00:00.0
36,20070609,0.891662951,0.891424496,00:00.0
36,20070610,0.890789239,0.891265597,00:00.0
36,20070611,0.893255918,0.89301661,00:00.0
36,20070612,0.89301661,0.893655049,00:00.0
36,20070613,0.89206066,0.891901534,00:00.0
36,20070614,0.893096365,0.893335716,00:00.0
36,20070615,0.892299456,0.891742465,00:00.0
36,20070616,0.90440445,0.904977376,00:00.0
36,20070617,0.904568069,0.903913947,00:00.0
36,20070618,0.899847026,0.900009,00:00.0
36,20070619,0.902445628,0.901957247,00:00.0
36,20070620,0.903016074,0.903423977,00:00.0
36,20070621,0.902364194,0.902364194,00:00.0
36,20070622,0.902527076,0.903097625,00:00.0
36,20070623,0.897827258,0.897504936,00:00.0
36,20070624,0.89509488,0.895495657,00:00.0
36,20070625,0.897424392,0.897102359,00:00.0
36,20070626,0.892777431,0.892777431,00:00.0
36,20070627,0.894694462,0.894294402,00:00.0
36,20070628,0.893974611,0.894054537,00:00.0
36,20070629,0.894374385,0.894294402,00:00.0
36,20070630,0.894294402,0.894454383,00:00.0
36,20070701,0.880359187,0.880126738,00:00.0
36,20070702,0.882924245,0.883704489,00:00.0
36,20070703,0.881989769,0.881212548,00:00.0
36,20070704,0.884016973,0.884642604,00:00.0
36,20070705,0.884173298,0.883782589,00:00.0
36,20070706,0.884251481,0.884877444,00:00.0
36,20070707,0.878117316,0.877577885,00:00.0
36,20070708,0.88269044,0.882768362,00:00.0
36,20070709,0.879198171,0.879043601,00:00.0
36,20070710,0.877731941,0.877963126,00:00.0
36,20070711,0.87788605,0.877423883,00:00.0
36,20070712,0.877808989,0.87788605,00:00.0
36,20070713,0.877808989,0.877346903,00:00.0
36,20070714,0.879739597,0.880436697,00:00.0
36,20070715,0.883314195,0.882846296,00:00.0
36,20070716,0.888336146,0.888494003,00:00.0
36,20070717,0.888020602,0.887862914,00:00.0
36,20070718,0.895896793,0.896298288,00:00.0
36,20070719,0.89637863,0.896298288,00:00.0
36,20070720,0.895656068,0.895816537,00:00.0
36,20070721,0.891662951,0.890868597,00:00.0
36,20070722,0.889917238,0.890234132,00:00.0
36,20070723,0.888572952,0.888020602,00:00.0
36,20070724,0.894694462,0.895335303,00:00.0
36,20070725,0.888967908,0.888336146,00:00.0
36,20070726,0.890154887,0.890234132,00:00.0
36,20070727,0.890789239,0.890630566,00:00.0
36,20070728,0.890630566,0.891503967,00:00.0
36,20070729,0.892299456,0.892219843,00:00.0
36,20070730,0.897907875,0.898069151,00:00.0
36,20070731,0.892697733,0.892618049,00:00.0
36,20070801,0.903995661,0.904077389,00:00.0
36,20070802,0.902853016,0.902364194,00:00.0
36,20070803,0.902853016,0.903179191,00:00.0
36,20070804,0.902119982,0.901713255,00:00.0
36,20070805,0.902282775,0.902364194,00:00.0
36,20070806,0.900495272,0.900333123,00:00.0
36,20070807,0.900333123,0.901144453,00:00.0
36,20070808,0.887626487,0.886996629,00:00.0
36,20070809,0.886603422,0.886760663,00:00.0
36,20070810,0.887232721,0.887232721,00:00.0
36,20070811,0.87788605,0.878194432,00:00.0
36,20070812,0.879043601,0.878966336,00:00.0
36,20070813,0.879275477,0.879739597,00:00.0
36,20070814,0.882768362,0.882145378,00:00.0
36,20070815,0.885818053,0.885818053,00:00.0
36,20070816,0.885818053,0.885661146,00:00.0
36,20070817,0.885818053,0.886053518,00:00.0
36,20070818,0.891503967,0.891106755,00:00.0
36,20070819,0.889125989,0.889205051,00:00.0
36,20070820,0.903260771,0.903260771,00:00.0
36,20070821,0.899361453,0.899847026,00:00.0
36,20070822,0.894614421,0.893894699,00:00.0
36,20070823,0.894774517,0.894854586,00:00.0
36,20070824,0.895896793,0.895415473,00:00.0
36,20070825,0.893335716,0.893495354,00:00.0
36,20070826,0.892857143,0.892140244,00:00.0
36,20070827,0.891265597,0.891424496,00:00.0
36,20070828,0.890947969,0.89031339,00:00.0
36,20070829,0.89206066,0.892140244,00:00.0
36,20070830,0.891901534,0.891106755,00:00.0
36,20070831,0.893096365,0.893176134,00:00.0
36,20070901,0.894134478,0.893894699,00:00.0
36,20070902,0.883002208,0.883704489,00:00.0
36,20070903,0.883236177,0.882846296,00:00.0
36,20070904,0.880746873,0.880979649,00:00.0
36,20070905,0.883782589,0.883236177,00:00.0
36,20070906,0.884095129,0.884251481,00:00.0
36,20070907,0.883938831,0.88354833,00:00.0
36,20070908,0.883314195,0.884095129,00:00.0
36,20070909,0.886210564,0.885739593,00:00.0
36,20070910,0.87788605,0.878425861,00:00.0
36,20070911,0.877192982,0.876808417,00:00.0
36,20070912,0.865800866,0.866476042,00:00.0
36,20070913,0.863334197,0.862663906,00:00.0
36,20070914,0.864977078,0.865501125,00:00.0
36,20070915,0.862515094,0.862143288,00:00.0
36,20070916,0.864827467,0.865351333,00:00.0
36,20070917,0.861178092,0.860955661,00:00.0
36,20070918,0.858000858,0.858442785,00:00.0
36,20070919,0.861474845,0.861252261,00:00.0
36,20070920,0.861697544,0.862440707,00:00.0
36,20070921,0.860807437,0.860141063,00:00.0
36,20070922,0.870700914,0.871307833,00:00.0
36,20070923,0.867528412,0.867077083,00:00.0
36,20070924,0.867453158,0.868130914,00:00.0
36,20070925,0.871231922,0.870549317,00:00.0
36,20070926,0.872676499,0.873057447,00:00.0
36,20070927,0.872676499,0.872600349,00:00.0
36,20070928,0.872600349,0.87320992,00:00.0
36,20070929,0.875656743,0.875426771,00:00.0
36,20070930,0.876193814,0.876270592,00:00.0
36,20071001,0.871080139,0.870776733,00:00.0
36,20071002,0.873896705,0.87420229,00:00.0
36,20071003,0.87320992,0.872905028,00:00.0
36,20071004,0.872981231,0.873286176,00:00.0
36,20071005,0.873057447,0.872448089,00:00.0
36,20071006,0.870700914,0.87092841,00:00.0
36,20071007,0.876193814,0.876040298,00:00.0
36,20071008,0.869565217,0.86986778,00:00.0
36,20071009,0.869565217,0.869565217,00:00.0
36,20071010,0.875426771,0.87596356,00:00.0
36,20071011,0.875426771,0.874967189,00:00.0
36,20071012,0.875656743,0.876193814,00:00.0
36,20071013,0.86888522,0.868432479,00:00.0
36,20071014,0.863856254,0.864603147,00:00.0
36,20071015,0.865501125,0.865426222,00:00.0
36,20071016,0.868809731,0.868960723,00:00.0
36,20071017,0.864677907,0.864229539,00:00.0
36,20071018,0.865276456,0.865426222,00:00.0
36,20071019,0.865276456,0.865051903,00:00.0
36,20071020,0.869262865,0.86948961,00:00.0
36,20071021,0.871763578,0.871383757,00:00.0
36,20071022,0.876731545,0.877346903,00:00.0
36,20071023,0.882301041,0.881600987,00:00.0
36,20071024,0.874125874,0.874508089,00:00.0
36,20071025,0.874737579,0.874125874,00:00.0
36,20071026,0.874431619,0.874967189,00:00.0
36,20071027,0.875196919,0.875043752,00:00.0
36,20071028,0.875196919,0.876040298,00:00.0
36,20071029,0.875426771,0.874737579,00:00.0
36,20071030,0.882378893,0.882534639,00:00.0
36,20071031,0.882223202,0.882223202,00:00.0
36,20071101,0.882301041,0.88269044,00:00.0
36,20071102,0.881678716,0.881678716,00:00.0
36,20071103,0.88245676,0.882768362,00:00.0
36,20071104,0.881756459,0.881600987,00:00.0
36,20071105,0.885112409,0.88542589,00:00.0
36,20071106,0.882067566,0.881600987,00:00.0
36,20071107,0.876885303,0.877192982,00:00.0
36,20071108,0.877346903,0.87657784,00:00.0
36,20071109,0.876654686,0.877500878,00:00.0
36,20071110,0.877577885,0.877192982,00:00.0
36,20071111,0.877192982,0.87788605,00:00.0
36,20071112,0.872905028,0.872752662,00:00.0
36,20071113,0.870549317,0.870852565,00:00.0
36,20071114,0.871535646,0.871231922,00:00.0
36,20071115,0.87001914,0.870322019,00:00.0
36,20071116,0.871535646,0.871383757,00:00.0
36,20071117,0.880359187,0.880436697,00:00.0
36,20071118,0.879043601,0.878889084,00:00.0
36,20071119,0.880824452,0.881367883,00:00.0
36,20071120,0.877500878,0.876654686,00:00.0
36,20071121,0.879043601,0.879120879,00:00.0
36,20071122,0.878811846,0.877963126,00:00.0
36,20071123,0.879120879,0.879894413,00:00.0
36,20071124,0.874584572,0.87420229,00:00.0
36,20071125,0.880669309,0.881212548,00:00.0
36,20071126,0.880204207,0.879894413,00:00.0
36,20071127,0.88269044,0.883080184,00:00.0
36,20071128,0.878966336,0.878811846,00:00.0
36,20071129,0.879120879,0.879739597,00:00.0
36,20071130,0.879120879,0.879120879,00:00.0
36,20071201,0.879275477,0.87966221,00:00.0
36,20071202,0.882846296,0.882301041,00:00.0
36,20071203,0.890551251,0.891027355,00:00.0
36,20071204,0.890709896,0.890075656,00:00.0
36,20071205,0.89198109,0.892697733,00:00.0
36,20071206,0.891742465,0.890868597,00:00.0
36,20071207,0.89031339,0.890709896,00:00.0
36,20071208,0.889205051,0.888572952,00:00.0
36,20071209,0.888572952,0.888967908,00:00.0
36,20071210,0.893096365,0.892777431,00:00.0
36,20071211,0.897585495,0.897907875,00:00.0
36,20071212,0.902038607,0.901306895,00:00.0
36,20071213,0.901713255,0.902364194,00:00.0
36,20071214,0.901469395,0.900576369,00:00.0
36,20071215,0.903587241,0.903668896,00:00.0
36,20071216,0.900009,0.899604174,00:00.0
36,20071217,0.905879156,0.906618314,00:00.0
36,20071218,0.903097625,0.902282775,00:00.0
36,20071219,0.917178758,0.917515368,00:00.0
36,20071220,0.917515368,0.916926462,00:00.0
36,20071221,0.917178758,0.918105031,00:00.0
36,20071222,0.918189331,0.917431193,00:00.0
36,20071223,0.915331808,0.915415599,00:00.0
36,20071224,0.904159132,0.903750565,00:00.0
36,20071225,0.909090909,0.909752547,00:00.0
36,20071226,0.91374269,0.913659205,00:00.0
36,20071227,0.91382619,0.914160344,00:00.0
36,20071228,0.913408842,0.913158616,00:00.0
36,20071229,0.911327805,0.911909539,00:00.0
36,20071230,0.902445628,0.902119982,00:00.0
36,20071231,0.912492016,0.913242009,00:00.0
36,20080101,0.911743253,0.911161731,00:00.0
36,20080102,0.920725532,0.920810313,00:00.0
36,20080103,0.920810313,0.920810313,00:00.0
36,20080104,0.920047842,0.920640766,00:00.0
36,20080105,0.920810313,0.920217171,00:00.0
36,20080106,0.919793966,0.919878576,00:00.0
36,20080107,0.925411808,0.925326177,00:00.0
36,20080108,0.92140422,0.921489126,00:00.0
36,20080109,0.920556016,0.920301859,00:00.0
36,20080110,0.920217171,0.920979923,00:00.0
36,20080111,0.91954023,0.919033177,00:00.0
36,20080112,0.920471281,0.920979923,00:00.0
36,20080113,0.928677563,0.928505107,00:00.0
36,20080114,0.935453695,0.935453695,00:00.0
36,20080115,0.93676815,0.936855912,00:00.0
36,20080116,0.933794005,0.934230194,00:00.0
36,20080117,0.931966449,0.931966449,00:00.0
36,20080118,0.932661817,0.933096949,00:00.0
36,20080119,0.940999341,0.940733772,00:00.0
36,20080120,0.93905531,0.93905531,00:00.0
36,20080121,0.939231708,0.939143501,00:00.0
36,20080122,0.947687642,0.948136911,00:00.0
36,20080123,0.943841435,0.943218261,00:00.0
36,20080124,0.943218261,0.943574259,00:00.0
36,20080125,0.942951438,0.942240648,00:00.0
36,20080126,0.944465433,0.945000945,00:00.0
36,20080127,0.948316738,0.948047023,00:00.0
36,20080128,0.943663301,0.944108761,00:00.0
36,20080129,0.943307235,0.94277364,00:00.0
36,20080130,0.945358291,0.945894816,00:00.0
36,20080131,0.945358291,0.945268929,00:00.0
36,20080201,0.944911651,0.945537065,00:00.0
36,20080202,0.944376239,0.943574259,00:00.0
36,20080203,0.951837045,0.952743902,00:00.0
36,20080204,0.957304231,0.957029381,00:00.0
36,20080205,0.964599209,0.964878425,00:00.0
36,20080206,0.970968055,0.97059109,00:00.0
36,20080207,0.971062342,0.971817298,00:00.0
36,20080208,0.969086152,0.968616815,00:00.0
36,20080209,0.970120295,0.970214417,00:00.0
36,20080210,0.979144228,0.978760889,00:00.0
36,20080211,0.980392157,0.980872977,00:00.0
36,20080212,0.988239945,0.987459267,00:00.0
36,20080213,0.991669972,0.991768323,00:00.0
36,20080214,0.991178511,0.990295108,00:00.0
36,20080215,0.991375037,0.991768323,00:00.0
36,20080216,0.990982063,0.990883868,00:00.0
36,20080217,0.986290561,0.986582478,00:00.0
36,20080218,0.980392157,0.980103891,00:00.0
36,20080219,0.979048365,0.9797198,00:00.0
36,20080220,0.973425484,0.973046609,00:00.0
36,20080221,0.973330738,0.973330738,00:00.0
36,20080222,0.974563883,0.974089227,00:00.0
36,20080223,0.990491284,0.991473329,00:00.0
36,20080224,0.993541977,0.993245928,00:00.0
36,20080225,0.988239945,0.988728495,00:00.0
36,20080226,0.988728495,0.988142292,00:00.0
36,20080227,0.990589401,0.991473329,00:00.0
36,20080228,0.991375037,0.990589401,00:00.0
36,20080229,0.991571641,0.991669972,00:00.0
36,20080301,1.003411599,1.003210273,00:00.0
36,20080302,1.011838511,1.011940903,00:00.0
36,20080303,1.007049345,1.006137438,00:00.0
36,20080304,1.011224593,1.011838511,00:00.0
36,20080305,1.011940903,1.011122346,00:00.0
36,20080306,1.012350678,1.012453174,00:00.0
36,20080307,1.012248203,1.011838511,00:00.0
36,20080308,1.008572869,1.008776354,00:00.0
36,20080309,0.988728495,0.987751877,00:00.0
36,20080310,0.995024876,0.995321987,00:00.0
36,20080311,1.00431857,1.003814495,00:00.0
36,20080312,0.986874568,0.98697197,00:00.0
36,20080313,0.985512959,0.985027581,00:00.0
36,20080314,0.986290561,0.986485153,00:00.0
36,20080315,0.980584428,0.980103891,00:00.0
36,20080316,0.983380863,0.983477577,00:00.0
36,20080317,0.97713504,0.976944119,00:00.0
36,20080318,0.984445757,0.985512959,00:00.0
36,20080319,0.986485153,0.986193294,00:00.0
36,20080320,0.987166831,0.987264291,00:00.0
36,20080321,0.986582478,0.985998817,00:00.0
36,20080322,0.98000784,0.980872977,00:00.0
36,20080323,0.965903603,0.965623793,00:00.0
36,20080324,0.974468914,0.974943941,00:00.0
36,20080325,0.967024466,0.966276935,00:00.0
36,20080326,0.970308558,0.970308558,00:00.0
36,20080327,0.970120295,0.969461949,00:00.0
36,20080328,0.969649956,0.970496894,00:00.0
36,20080329,0.97837785,0.978282137,00:00.0
36,20080330,0.983767831,0.984445757,00:00.0
36,20080331,0.979431929,0.978856695,00:00.0
36,20080401,0.981836033,0.982511299,00:00.0
36,20080402,0.985027581,0.984930562,00:00.0
36,20080403,0.983284169,0.98386462,00:00.0
36,20080404,0.983767831,0.98367106,00:00.0
36,20080405,0.976181179,0.976467142,00:00.0
36,20080406,0.978952521,0.978760889,00:00.0
36,20080407,0.980488283,0.980776775,00:00.0
36,20080408,0.968898363,0.968429208,00:00.0
36,20080409,0.972762646,0.972762646,00:00.0
36,20080410,0.972762646,0.972006221,00:00.0
36,20080411,0.972478849,0.9731413,00:00.0
36,20080412,0.971817298,0.970968055,00:00.0
36,20080413,0.983284169,0.983284169,00:00.0
36,20080414,0.979144228,0.978473581,00:00.0
36,20080415,0.984639622,0.984736583,00:00.0
36,20080416,0.981836033,0.981836033,00:00.0
36,20080417,0.980296049,0.981065437,00:00.0
36,20080418,0.982221786,0.981450584,00:00.0
36,20080419,0.983477577,0.98367106,00:00.0
36,20080420,0.996710854,0.996115151,00:00.0
36,20080421,0.992654358,0.992654358,00:00.0
36,20080422,0.991571641,0.991473329,00:00.0
36,20080423,0.981836033,0.982318271,00:00.0
36,20080424,0.981643271,0.980969198,00:00.0
36,20080425,0.981546918,0.982221786,00:00.0
36,20080426,0.979527868,0.978952521,00:00.0
36,20080427,0.975514584,0.975800156,00:00.0
36,20080428,0.97599063,0.975800156,00:00.0
36,20080429,0.981739643,0.982318271,00:00.0
36,20080430,0.971534052,0.97059109,00:00.0
36,20080501,0.966557124,0.966930961,00:00.0
36,20080502,0.970685304,0.969932105,00:00.0
36,20080503,0.969086152,0.969649956,00:00.0
36,20080504,0.974563883,0.974468914,00:00.0
36,20080505,0.97761267,0.978186442,00:00.0
36,20080506,0.986485153,0.985998817,00:00.0
36,20080507,0.982125319,0.982414776,00:00.0
36,20080508,0.982125319,0.981836033,00:00.0
36,20080509,0.980872977,0.980969198,00:00.0
36,20080510,0.977899472,0.977708252,00:00.0
36,20080511,0.981161695,0.982028872,00:00.0
36,20080512,0.976085896,0.976085896,00:00.0
36,20080513,0.976181179,0.976944119,00:00.0
36,20080514,0.980392157,0.979815795,00:00.0
36,20080515,0.973804655,0.974279034,00:00.0
36,20080516,0.981065437,0.980296049,00:00.0
36,20080517,0.987361769,0.987849452,00:00.0
36,20080518,0.982704403,0.982028872,00:00.0
36,20080519,0.986679822,0.986777186,00:00.0
36,20080520,0.987654321,0.986679822,00:00.0
36,20080521,0.979144228,0.97924011,00:00.0
36,20080522,0.978760889,0.978665101,00:00.0
36,20080523,0.979623824,0.980392157,00:00.0
36,20080524,0.983284169,0.982800983,00:00.0
36,20080525,0.978569332,0.979623824,00:00.0
36,20080526,0.989609104,0.988924051,00:00.0
36,20080527,0.986096046,0.986485153,00:00.0
36,20080528,0.98697197,0.986387848,00:00.0
36,20080529,0.98697197,0.987459267,00:00.0
36,20080530,0.987361769,0.987264291,00:00.0
36,20080531,0.986874568,0.987654321,00:00.0
36,20080601,0.981643271,0.981065437,00:00.0
36,20080602,0.981161695,0.981836033,00:00.0
36,20080603,0.970779536,0.970496894,00:00.0
36,20080604,0.972195217,0.972478849,00:00.0
36,20080605,0.972478849,0.972195217,00:00.0
36,20080606,0.972289742,0.972668028,00:00.0
36,20080607,0.973615033,0.972668028,00:00.0
36,20080608,0.977708252,0.978090767,00:00.0
36,20080609,0.976181179,0.97599063,00:00.0
36,20080610,0.977326036,0.97761267,00:00.0
36,20080611,0.975895384,0.975704947,00:00.0
36,20080612,0.97599063,0.976085896,00:00.0
36,20080613,0.976371802,0.975800156,00:00.0
36,20080614,0.984445757,0.984639622,00:00.0
36,20080615,0.983477577,0.982704403,00:00.0
36,20080616,0.984155103,0.98454268,00:00.0
36,20080617,0.989707047,0.988728495,00:00.0
36,20080618,0.996512207,0.996512207,00:00.0
36,20080619,0.99631364,0.995817566,00:00.0
36,20080620,0.99690958,0.99730727,00:00.0
36,20080621,0.997506234,0.99730727,00:00.0
36,20080622,1.00010001,1.00030009,00:00.0
36,20080623,1.002908434,1.00270731,00:00.0
36,20080624,1.00918357,1.009285426,00:00.0
36,20080625,1.012760786,1.012248203,00:00.0
36,20080626,1.015640869,1.016363452,00:00.0
36,20080627,1.012453174,1.012248203,00:00.0
36,20080628,1.010203051,1.010917913,00:00.0
36,20080629,1.012350678,1.011531459,00:00.0
36,20080630,1.006745193,1.006846557,00:00.0
36,20080701,1.004217714,1.003814495,00:00.0
36,20080702,1.006745193,1.006846557,00:00.0
36,20080703,1.012350678,1.011531459,00:00.0
36,20080704,1.010203051,1.010917913,00:00.0
36,20080705,1.012453174,1.012248203,00:00.0
36,20080706,1.015640869,1.016363452,00:00.0
36,20080707,1.012760786,1.012248203,00:00.0
36,20080708,1.00918357,1.009285426,00:00.0
36,20080709,1.002908434,1.00270731,00:00.0
36,20080710,1.00010001,1.00030009,00:00.0
36,20080711,0.997506234,0.99730727,00:00.0
36,20080712,0.99690958,0.99730727,00:00.0
36,20080713,0.99631364,0.995817566,00:00.0
36,20080714,0.996512207,0.996512207,00:00.0
36,20080715,0.989707047,0.988728495,00:00.0
36,20080716,0.984155103,0.98454268,00:00.0
36,20080717,0.983477577,0.982704403,00:00.0
36,20080718,0.984445757,0.984639622,00:00.0
36,20080719,0.976371802,0.975800156,00:00.0
36,20080720,0.97599063,0.976085896,00:00.0
36,20080721,0.975895384,0.975704947,00:00.0
36,20080722,0.977326036,0.97761267,00:00.0
36,20080723,0.976181179,0.97599063,00:00.0
36,20080724,0.977708252,0.978090767,00:00.0
36,20080725,0.973615033,0.972668028,00:00.0
36,20080726,0.972289742,0.972668028,00:00.0
36,20080727,0.972478849,0.972195217,00:00.0
36,20080728,0.972195217,0.972478849,00:00.0
36,20080729,0.970779536,0.970496894,00:00.0
36,20080730,0.981161695,0.981836033,00:00.0
36,20080731,0.981643271,0.981065437,00:00.0
36,20080801,0.986874568,0.987654321,00:00.0
36,20080802,0.987361769,0.987264291,00:00.0
36,20080803,0.98697197,0.987459267,00:00.0
36,20080804,0.98697197,0.986387848,00:00.0
36,20080805,0.986096046,0.986485153,00:00.0
36,20080806,0.989609104,0.988924051,00:00.0
36,20080807,0.978569332,0.979623824,00:00.0
36,20080808,0.983284169,0.982800983,00:00.0
36,20080809,0.979623824,0.980392157,00:00.0
36,20080810,0.978760889,0.978665101,00:00.0
36,20080811,0.979144228,0.97924011,00:00.0
36,20080812,0.987654321,0.986679822,00:00.0
36,20080813,0.986679822,0.986777186,00:00.0
36,20080814,0.982704403,0.982028872,00:00.0
36,20080815,0.987361769,0.987849452,00:00.0
36,20080816,0.981065437,0.980296049,00:00.0
36,20080817,0.973804655,0.974279034,00:00.0
36,20080818,0.980392157,0.979815795,00:00.0
36,20080819,0.976181179,0.976944119,00:00.0
36,20080820,0.976085896,0.976085896,00:00.0
36,20080821,0.981161695,0.982028872,00:00.0
36,20080822,0.977899472,0.977708252,00:00.0
36,20080823,0.980872977,0.980969198,00:00.0
36,20080824,0.982125319,0.981836033,00:00.0
36,20080825,0.982125319,0.982414776,00:00.0
